Paikka_Id,KuntaNimi,Nimi,lat,lon,Aika,Arvo
2438,Pudasjärvi,Jaurakkajärvi,65.2041670852921,27.62343155182827,2019-02-02,112
2667,Siikainen,"Siikaisjärvi, Ahtola",61.88532030872312,21.81554185010829,2019-02-02,80
2380,Ristijärvi,Ristijärvi,64.47977815246091,28.135432435834,2019-02-02,13435
2457,Simo,Simo,65.66685638245036,25.093893564429244,2019-02-02,35
1997,Jyväskylä,"Leppävesi, Kaunisharju",62.265740505711214,25.914534779958977,2019-02-02,135
1916,Pihtipudas,Saanijärvi,63.39975580124894,25.57203130981091,2019-02-02,42
2386,Kuhmo,Lentua,64.2037553926,29.689917947464426,2019-02-02,42
1820,Vieremä,Salahminjärvi,63.83294232912469,26.89415486810617,2019-02-02,642
2222,Mänttä-Vilppula,"Vilppulankoski, Kotaselkä",62.01282157262197,24.507547628255725,2019-02-02,32
2061,Mäntyharju,"Pyhävesi, Mäntyharju",61.427889860876505,26.891466425748394,2019-02-02,105
2541,Pello,Miekojärvi,66.64673980743643,24.42574521250004,2019-02-02,7683
2379,Ristijärvi,Iso-Pyhäntä,64.49543542260965,28.36611278160164,2019-02-02,14871
2225,Ruovesi,"Palovesi, Murole, ylä",61.85570074092743,23.90678609488472,2019-02-02,239
1895,Savonlinna,Suurijärvi,61.80189188330613,29.095234619220363,2019-02-02,58
2736,Veteli,Patanan alakanava,63.30247140070464,23.982097402740226,2019-02-02,11004
1914,Pihtipudas,Muurasjärvi,63.47117185419593,25.33518758966722,2019-02-02,77
2304,Kurikka,Seinäjärvi,62.380916722041206,23.354590545326705,2019-02-02,13897
2475,Kemijärvi,"Kemijärvi, Kemijärvi",66.71498559014664,27.44470861302162,2019-02-02,14639
2306,Seinäjoki,"Kyrönjoki, Hanhikoski",62.9599420706017,22.716118283772982,2019-02-02,41
1913,Virolahti,Salmen silta,60.62002962865324,27.632065272505677,2019-02-02,95
2217,Virrat,Kitusjärvi,62.277476532907976,24.05220891093604,2019-02-02,68
2383,Paltamo,Kivesjärvi,64.40690927318848,27.504468526565155,2019-02-02,41
2075,Luumäki,Ala-Kivijärvi,60.94297303351703,27.50533015080082,2019-02-02,134
2334,Kokkola,Hyyppä,63.863422342515506,23.44820562998519,2019-02-02,78
1900,Lappeenranta,"Saimaa, Lauritsala",61.08313363162012,28.27206837969621,2019-02-02,321
1742,Lieksa,"Lieksanjoki, Lieksankoski, ala",63.33610579732164,30.03713988822661,2019-02-02,42
2450,Ii,Oijärvi,65.62058086006822,25.93015545761446,2019-02-02,64
1725,Parikkala,Simpelejärvi,61.600822629455955,29.48246154946804,2019-02-02,6884
1998,Jyväskylä,"Päijänne, pohj.",62.218286925517425,25.849888777629477,2019-02-02,128
2718,Halsua,Venetjärvi,63.527374669599745,24.19545646721243,2019-02-02,13153
1778,Joensuu,"Pielisjoki, Kaltimo, ylä",62.771024963936426,30.13367060196301,2019-02-02,197
2384,Kuhmo,Änättijärvi,64.46043319302993,29.9137273846775,2019-02-02,96
2218,Ruovesi,Visuvesi,62.117500158618355,23.924869647216465,2019-02-02,9554
1839,Rautavaara,Keyritty,63.37044527813639,28.37517398742859,2019-02-02,33
1786,Kontiolahti,"Pielisjoki, Jakokoski, ylä",62.74442099225328,30.042368210425682,2019-02-02,8411
2540,Pello,Konttajärvi,66.82697380400514,24.38654193085686,2019-02-02,13
2221,Mänttä-Vilppula,"Keurusselkä, Mänttä",62.03046917367188,24.631976674353215,2019-02-02,118
2307,Isokyrö,Pappilankoski,62.99697412061735,22.33007643063936,2019-02-02,63
2074,Luumäki,Ylä-Kivijärvi,60.95447603924306,27.760989448664198,2019-02-02,84
2385,Kuhmo,Kalliojärvi,64.25816959292783,29.96935606387745,2019-02-02,55
2381,Ristijärvi,Uva,64.57853321745604,27.9909419678024,2019-02-02,118
2664,Pomarkku,Harjakoski,61.66872295572511,22.19067050217829,2019-02-02,152
2000,Jyväskylä,Palokkajärvi,62.25961448943918,25.746743351416573,2019-02-02,9412
1793,Kontiolahti,"Pielisjoki, Kuurna, ylä",62.704795625379745,29.874630668348274,2019-02-02,8393
2436,Puolanka,Suolijärvi,65.14051968404237,28.072994953144914,2019-02-02,141
1771,Ilomantsi,"Koitajoki, Hiiskosken silta",62.85369879763172,30.635838009997677,2019-02-02,14293
2055,Hirvensalmi,"Puulavesi, Liekune",61.62858537817035,26.763928949962267,2019-02-02,9451
2001,Muurame,Muuratjärvi,62.172830386285845,25.55080563232177,2019-02-02,49
2210,Ähtäri,Hankavesi,62.523382906193284,24.15842733686877,2019-02-02,15313
1955,Laukaa,"Saraavesi, Kuusaa",62.45172729454481,25.94386421737996,2019-02-02,8440
2389,Kuhmo,Lammasjärvi,64.13124553231036,29.550980483088452,2019-02-02,16226
1921,Viitasaari,Kärnäjärvi,63.16937361423502,25.941421829429284,2019-02-02,126
2722,Perho,Yrttikosken säänn. Pato,63.31389843134695,24.11483781776661,2019-02-02,13277
2308,Mustasaari,Skatila,63.092782757010355,21.88264671435085,2019-02-02,110
2232,Nokia,"Pyhäjärvi, Nokia",61.46809310854963,23.53259826169715,2019-02-02,7680
2375,Suomussalmi,"Vuokkijärvi, Sanki",64.78382295353671,29.313946678316594,2019-02-02,18727
1724,Kitee,Kontturi,61.97793407013868,30.319600046187816,2019-02-02,73
1894,Savonlinna,"Pihlajavesi, Savonlinna, ala",61.859087478331155,28.853767297040967,2019-02-02,39
2565,Inari,Nellimjoki,68.85028898362022,28.325942550479983,2019-02-02,53
2110,Pyhtää,Hirvikoski,60.61146673436122,26.66046226921276,2019-02-02,62
1951,Äänekoski,"Äänekoski, ala",62.598161754783156,25.734465989975305,2019-02-02,9088
2518,Keminmaa,"Taivalkoski, ylä",65.93169533870615,24.712520376538205,2019-02-02,2678
2476,Kemijärvi,"Kemijärvi, Kulmunki",66.50465078639961,27.332226265050373,2019-02-02,14627
2053,Kangasniemi,Synsiä,62.08603982782941,26.502040526988782,2019-02-02,72
2234,Nokia,"Melo, ylä",61.46293914241153,23.43807826419809,2019-02-02,7675
1795,Kontiolahti,"Pielisjoki, Kuurna, ala",62.70518852739372,29.87386689694284,2019-02-02,7635
1835,Lapinlahti,"Atron voimalaitos, ylä",63.37277147431396,27.987718822618767,2019-02-02,11000
2235,Nokia,"Melo, ala",61.46284845317405,23.434613863949775,2019-02-02,5734
2661,Pori,"Karhijärvenpato,ala",61.59412809106082,22.319849366283695,2019-02-02,77
2298,Maalahti,Malax,62.94276230729987,21.549150539117214,2019-02-02,22
2230,Tampere,"Näsijärvi, Tampere",61.50892037824175,23.775768684145454,2019-02-02,9490
2105,Kotka,Parikka,60.531405039987135,26.879538744140405,2019-02-02,1335
2102,Kotka,"Pernoo, ylä",60.58038676189735,26.788640979425267,2019-02-02,57
2378,Hyrynsalmi,Hyrynjärvi,64.68247678610625,28.501837576735912,2019-02-02,15640
2669,Karvia,"Karvianjärvi, luusua",62.175764187269905,22.598502569679827,2019-02-02,26
2226,Ruovesi,"Näsijärvi, Murole, ala",61.85516420098335,23.90689726563129,2019-02-02,200
2299,Mustasaari,Karkkimala,63.03221719737835,21.859318866684642,2019-02-02,20
1920,Viitasaari,"Kolima, etelä",63.17553474045431,25.93829690900272,2019-02-02,47
2473,Posio,Räpsyn kanava,66.35267634153938,28.094664958904687,2019-02-02,24188
2059,Mäntyharju,"Lahnavesi, Tuustaipale, ala",61.50007690594924,26.708284425736018,2019-02-02,71
2216,Multia,Pihlajavesi,62.34962035926364,24.210363677035065,2019-02-02,176
2227,Ylöjärvi,Kuusjärvi,61.79660220401206,23.68509791179419,2019-02-02,61
2455,Ranua,Hosionkoski,65.91782197257942,25.834582735587784,2019-02-02,68
2662,Pori,"Karhijärvenpato,ylä",61.59412558658548,22.320038510817685,2019-02-02,175
2439,Pudasjärvi,Jongunjärvi,65.32066216627398,27.229660354309484,2019-02-02,11981
2214,Virrat,Toisvesi,62.26269656041835,23.733545953475,2019-02-02,266
2377,Hyrynsalmi,Niemelänjärvi,64.60601050743725,28.763077686659923,2019-02-02,88
2715,Kaustinen,Vissavesi,63.5465711777923,23.808305404420686,2019-02-02,9577
2057,Hirvensalmi,Vahvajärvi,61.61540700490332,26.643714633123952,2019-02-02,68
2336,Lestijärvi,Lestijärvi,63.58372666954241,24.71648829737782,2019-02-02,30
2966,Askola,Tiiläänjärvi,60.532291416354106,25.704936061937776,2019-02-02,119
3021,Rautjärvi,Purnujärvi,61.237510735486524,29.0872412279818,2019-02-02,108
2387,Kuhmo,Saunajärvi,63.91978052678608,29.97101105689153,2019-02-02,93
2193,Hollola,Mustajoki,61.08942624007568,25.236131281840702,2019-02-02,3
2522,Enontekiö,Peerajärvi,68.8821738801563,21.074877064616746,2019-02-02,101
2552,Utsjoki,Onnelansuvanto,69.91155261556816,27.02749590092084,2019-02-02,171
2737,Ilmajoki,"Seinäjoki, Jouttikoski",62.664318554210574,22.874485639781767,2019-02-02,8476
2037,Iitti,Kettujärvi,61.02745764249595,26.17722954296263,2019-02-02,7396
2123,Porvoo,Vekkoski,60.39339242837582,25.428088567928267,2019-02-02,108
2126,Riihimäki,Hirvijärvi,60.668846910680216,24.665963816569995,2019-02-02,10298
2360,Merijärvi,Tolpankoski,64.36119535142285,24.399451663305477,2019-02-02,2832
2018,Hartola,"Jääsjärvi, etelä",61.56738161656722,26.04671024788028,2019-02-02,92
2521,Enontekiö,Kilpisjärvi,69.04976165958776,20.788067283820226,2019-02-02,62
2009,Jämsä,"Patalankoski, ylä",61.91697798485861,25.164382588191682,2019-02-02,9238
2729,Lapua,Karan silta,62.90683616905246,23.35558257900139,2019-02-02,360
2198,Janakkala,Kernaalanjärvi,60.855106560547114,24.63498257575057,2019-02-02,7913
2267,Kokemäki,Sääksjärvi,61.39378704494072,22.454365794639262,2019-02-02,94
2265,Huittinen,"Loimijoki, Maurialankoski",61.141082630544936,22.692294939028066,2019-02-02,89
2330,Veteli,Tunkkari,63.4900289901629,23.752273396700865,2019-02-02,68
2548,Tornio,Kukkolankoski,65.9786170738226,24.056365292776984,2019-02-02,109
2951,Kuopio,Naarajärvi,62.9237051090792,27.22111021649468,2019-02-02,94
2501,Sodankylä,Unari,67.13658051452785,25.74153679872852,2019-02-02,88
2270,Huittinen,Syyränsuu,61.229160905883134,22.57688186871664,2019-02-02,4199
1764,Ilomantsi,"Koitajoki, Lylykoski",62.76839524090089,30.703876413461774,2019-02-02,14409
2463,Sodankylä,"Kitinen, Kurkiaska, ylä",67.28534113263096,26.724697163415982,2019-02-02,17380
2016,Joutsa,"Suontee, Viherinkoski",61.72900082815235,26.18792143982209,2019-02-02,94
2195,Hausjärvi,"Puujoki, Varunteenkoski",60.81343031335698,24.963922991377288,2019-02-02,66
2405,Paltamo,"Oulujärvi, Melalahti",64.39905088095699,27.651943543664327,2019-02-02,12209
2275,Kokemäki,"Pahakoski, 780",61.26734388357461,22.432303744856267,2019-02-02,4186
1940,Saarijärvi,Kalmarinjärvi,62.78655374121284,25.001215527642614,2019-02-02,66
3016,Vantaa,Luhtaanmäenjoki (Keimola),60.34280259637149,24.80788263135099,2019-02-02,45
2571,Kuusamo,"Kitkajoki, Käylä",66.30187227278758,29.144892013562867,2019-02-02,166
2342,Haapajärvi,Hautaperä,63.700674671648464,25.362695533529426,2019-02-02,9586
1956,Pielavesi,Koivujärvi,63.44833657843661,26.224995641241037,2019-02-02,74
2125,Mäntsälä,Hirvihaaranjoki,60.627295972711366,25.22441607351913,2019-02-02,25
2024,Lahti,Vesijärvi,60.994064609802024,25.647040442741837,2019-02-02,8125
1939,Saarijärvi,Karankajärvi,62.765048118737965,24.821655147580906,2019-02-02,62
2478,Kemijärvi,"Seitakorva, ylä",66.4057585514028,27.32941419973854,2019-02-02,14628
2199,Hämeenlinna,"Vanajavesi, Hämeenlinna",60.99829100767292,24.47125705257496,2019-02-02,100
1808,Kitee,"Pyhäjärvi, Syrjäsalmi",62.03232225062988,29.88774200359632,2019-02-02,7954
2466,Pelkosenniemi,"Kitinen, Kokkosniva, ylä",67.22879259312771,27.332259463243414,2019-02-02,16141
2262,Huittinen,"Loimijoki, Sallila, ylä",61.02614202593765,22.699761041598485,2019-02-02,6435
2289,Siikainen,"Lankoski, ylä",61.8130943846109,21.72301311016089,2019-02-02,72
2263,Huittinen,"Loimijoki, Sallila, ala",61.02648315380758,22.69749091364293,2019-02-02,5826
2444,Pudasjärvi,"Livojoki, Hanhikoski",65.51358274978428,26.900085068848433,2019-02-02,124
1991,Laukaa,"Kuusvesi, Simuna",62.38037247943628,26.17106994113659,2019-02-02,150
2677,Virrat,Killinkoski,62.39621056191287,23.889864470093695,2019-02-02,13058
2023,Padasjoki,"Päijänne, Padasjoki",61.36219356929922,25.296238850188075,2019-02-02,7768
2553,Utsjoki,"Utsjoki, Kevoniemi",69.75658942833583,27.003159303626965,2019-02-02,66
1945,Äänekoski,"Pyhäjärvi, Parantala",62.64234286620966,25.50188821104309,2019-02-02,11975
2710,Alavus,Saukkojärvi,62.65837541612544,23.2904446701237,2019-02-02,10716
2310,Alavus,Töysänjoki,62.60855580174387,23.65960631453154,2019-02-02,90
2288,Pori,Pohjajoki,61.6742403462278,21.741767404557404,2019-02-02,61
1846,Kuopio,"Karjalankoski,Ylä,Y",63.045057598661224,28.30461786402779,2019-02-02,8835
2010,Jämsä,"Patalankoski, ala",61.91598411307457,25.164594555487927,2019-02-02,7760
2279,Harjavalta,"Harjavalta, ylä",61.338580025876865,22.114462595518592,2019-02-02,2881
2312,Seinäjoki,Hirvijärvi,62.80937672457129,23.045838799372675,2019-02-02,8701
3026,Lappeenranta,Suurijärvi,60.70327442226304,27.935455966059227,2019-02-02,115
1812,Rääkkylä,"Orivesi-Pyhäselkä, Arvinsalmi",62.390547477160034,29.567194820687043,2019-02-02,184
2129,Hyvinkää,Kytäjärvi,60.610581311167174,24.671764534843543,2019-02-02,7953
2286,Pori,"Eteläjoki, Paratiisikoski",61.65755528826458,21.667452279059138,2019-02-02,31
2194,Hollola,"Teuronjoki, Jokelankoski",61.01971834511068,25.154562602756137,2019-02-02,55
2285,Pomarkku,Isojärvi,61.69903219679908,21.84314103249996,2019-02-02,78
2408,Kajaani,"Oulujärvi, Vuottolahti",64.12953310275218,27.23144452879639,2019-02-02,12209
2011,Kuhmoinen,Isojärvi,61.6641743764157,25.163232500412537,2019-02-02,84
2551,Utsjoki,"Inarijoki, Karigasniemi",69.39799294530033,25.84514560727353,2019-02-02,137
2731,Sodankylä,Lammasoja,67.47847840277096,26.60466702046957,2019-02-02,17739
1944,Saarijärvi,Lannevesi,62.589014451104205,25.432056379975425,2019-02-02,47
2453,Ranua,Simojärvi,66.22025778358969,26.87029600382429,2019-02-02,85
3005,Espoo,Espoonjoki,60.18578465157099,24.59356934149849,2019-02-02,70
2461,Sodankylä,"Kitinen, Kurittukoski, ylä",67.85691757424564,26.718301456700438,2019-02-02,21487
2570,Kuusamo,Ala-Kitka,66.23999734907667,28.95734571537375,2019-02-02,107
2012,Jämsä,Pälämä,61.73920987647219,25.150072906038126,2019-02-02,46
1943,Saarijärvi,Summasjärvi,62.67653695765486,25.3436980589722,2019-02-02,88
2278,Kokemäki,"Kolsi, ala",61.273723304711,22.35388081701765,2019-02-02,2887
1941,Saarijärvi,Saarijärvi,62.70395672666759,25.27158984358367,2019-02-02,11723
2276,Kokemäki,"Upas, 730",61.30752184611902,22.386295285284,2019-02-02,4181
2015,Padasjoki,Miestämä,61.38949105152445,25.180407958714284,2019-02-02,10171
2343,Nivala,Malisjoki,63.93220904211597,24.96037802355365,2019-02-02,5
2355,Haapavesi,Haapajärvi,64.13064859236803,25.35760548588927,2019-02-02,8768
2538,Ylitornio,Raanujärvi,66.65841167040007,24.68692256986701,2019-02-02,9573
2462,Sodankylä,"Kitinen, Vajukoski, ylä",67.6961364786311,26.803907081392488,2019-02-02,20393
2127,Hyvinkää,Ylä-Suolijärvi,60.62323473187949,24.65772644369769,2019-02-02,8784
2732,Sodankylä,Matarakoski,67.58474907980931,26.745116489139747,2019-02-02,18791
1833,Lapinlahti,Korpijärvi,63.44453436931511,27.98854615413238,2019-02-02,11004
2277,Kokemäki,"Kolsi, ylä",61.27413680664281,22.35413721194813,2019-02-02,4177
1886,Joroinen,Sysmäjärvi,62.219342499281204,27.57661704701591,2019-02-02,8755
1809,Joensuu,"Pyhäselkä, Joensuu, ala",62.599061502750956,29.767458276108922,2019-02-02,187
2679,Ähtäri,Inhanjoki,62.52315996904393,24.158506903925424,2019-02-02,15205
2014,Padasjoki,Alajärvi,61.38835490628167,25.190153903364845,2019-02-02,8148
2352,Pyhäjärvi,"Pyhäjärvi, Pyhäsalmi",63.68173491093133,25.994505316260444,2019-02-02,132
2980,Loviisa,"Koskenkylänjoki, Niinikoski",60.51578353763668,25.939706621735997,2019-02-02,43
2730,Sodankylä,Kelukoski,67.45529557400326,26.59572627747945,2019-02-02,18089
2349,Kalajoki,Niskakoski,64.20009728094827,24.11891261574689,2019-02-02,197
1889,Savonlinna,"Haukivesi, Oravi",62.110735242609465,28.60639696574941,2019-02-02,142
2259,Forssa,"Kuhalankoski, ylä",60.81600808313098,23.61973549700265,2019-02-02,9659
1836,Kuopio,"Syväri, Lastukoski, ylä",63.20330380721855,28.277995825139453,2019-02-02,244
2254,Tammela,"Pyhäjärvi, Saari",60.781883199241065,23.83846059094359,2019-02-02,50
1739,Lieksa,"Lieksankosken Pato,Y",63.34325856119981,30.05341029578668,2019-02-02,139
2711,Kurikka,Jurva,62.70229328878907,21.93289534297884,2019-02-02,6590
1722,Tohmajärvi,"Vääräkoski, ylä",62.21436639538997,30.50057446972097,2019-02-02,7390
2361,Siikalatva,Lamujoki,64.33137968696714,25.85379835516685,2019-02-02,60
2547,Tornio,Matkakoski,66.15258785746519,23.92995846179611,2019-02-02,146
2200,Valkeakoski,"Vanajavesi, Valkeakoski, ala",61.26232726335221,24.025432138307465,2019-02-02,7912
2363,Siikalatva,Uljua,64.33630819189662,25.872489241055998,2019-02-02,7644
2728,Laihia,"Laihianjoki, Laihia, kk",62.97435720614578,22.011245803114647,2019-02-02,1177
2256,Tammela,Liesjärvi,60.70054167668524,23.91838858544141,2019-02-02,63
2446,Oulu,"Siuruanjoki, Leuvankoski",65.40516486707793,25.86542034577576,2019-02-02,68
1938,Karstula,Pääjärvi,62.85091711284203,24.815847403025284,2019-02-02,75
2467,Sodankylä,Vuotso,68.08975877177892,27.157314227843052,2019-02-02,12209
2007,Jämsä,"Jämsänkoski, ylä",61.928283962162816,25.160427119995084,2019-02-02,9779
1824,Lapinlahti,"Porovesi, Nerkoo, ylä",63.40028158363304,27.296691439174413,2019-02-02,8552
2030,Asikkala,"Päijänne, Kalkkinen",61.286151934782545,25.57410034349972,2019-02-02,7768
2953,Porvoo,"Ilolanjoki, Ilolan silta",60.45475482352213,25.754330843160375,2019-02-02,61
2733,Sodankylä,"Kurkiaska, pato",67.31157261416317,26.696284832189782,2019-02-02,17380
2031,Asikkala,Kalkkistenkoski,61.28649826638291,25.59873509925813,2019-02-02,7745
2400,Kajaani,"Nuasjärvi, Rehjanselkä",64.22693628037285,27.787275645482424,2019-02-02,13711
1845,Kuopio,"Paasikoski,Y",63.054325597999274,28.324478365911933,2019-02-02,8834
1753,Joensuu,"Pielinen, Ahveninen",62.94820862801127,30.11189309932477,2019-02-03,9327
2378,Hyrynsalmi,Hyrynjärvi,64.68247678610625,28.501837576735912,2019-02-03,15644
2535,Kolari,Naamijoki,67.13358849894222,23.98014094784257,2019-02-03,126
2363,Siikalatva,Uljua,64.33630819189662,25.872489241055998,2019-02-03,7639
2014,Padasjoki,Alajärvi,61.38835490628167,25.190153903364845,2019-02-03,8144
2226,Ruovesi,"Näsijärvi, Murole, ala",61.85516420098335,23.90689726563129,2019-02-03,200
2696,Alajärvi,Kätkänjärvi,62.856579143981314,23.816132584922872,2019-02-03,14905
1733,Lieksa,"Lieksanjoki, Ruunaa",63.4361243196159,30.41627747489953,2019-02-03,13835
2259,Forssa,"Kuhalankoski, ylä",60.81600808313098,23.61973549700265,2019-02-03,9660
1793,Kontiolahti,"Pielisjoki, Kuurna, ylä",62.704795625379745,29.874630668348274,2019-02-03,8393
2730,Sodankylä,Kelukoski,67.45529557400326,26.59572627747945,2019-02-03,18085
2541,Pello,Miekojärvi,66.64673980743643,24.42574521250004,2019-02-03,7680
2418,Oulu,Nuorittajoki,65.09464966880921,26.45410953239437,2019-02-03,71
2379,Ristijärvi,Iso-Pyhäntä,64.49543542260965,28.36611278160164,2019-02-03,14872
2318,Uusikaarlepyy,Keppo,63.361412058497706,22.698060620033587,2019-02-03,135
2458,Sodankylä,"Porttipahta, ylä",67.9622229909984,26.748094539564963,2019-02-03,24172
2727,Kruunupyy,Isojärvi,63.646763878887796,23.53624351168854,2019-02-03,397
2559,Inari,Repojoki,68.44515708112051,25.938014143509545,2019-02-03,96
2225,Ruovesi,"Palovesi, Murole, ylä",61.85570074092743,23.90678609488472,2019-02-03,240
1809,Joensuu,"Pyhäselkä, Joensuu, ala",62.599061502750956,29.767458276108922,2019-02-03,186
2547,Tornio,Matkakoski,66.15258785746519,23.92995846179611,2019-02-03,143
2686,Kurikka,Jalasjoen säänn.pato,62.58230058145715,22.46546823006768,2019-02-03,8084
2180,Kangasala,Vesijärvi,61.55441013449679,24.171517361465764,2019-02-03,89
2352,Pyhäjärvi,"Pyhäjärvi, Pyhäsalmi",63.68173491093133,25.994505316260444,2019-02-03,132
2299,Mustasaari,Karkkimala,63.03221719737835,21.859318866684642,2019-02-03,20
2817,Nurmes,"Saramojoki, Louhikoski",63.67454839741275,29.152983689762703,2019-02-03,11702
2664,Pomarkku,Harjakoski,61.66872295572511,22.19067050217829,2019-02-03,152
2000,Jyväskylä,Palokkajärvi,62.25961448943918,25.746743351416573,2019-02-03,9412
2704,Alavus,Iso-Allasjärvi,62.57277868104333,23.34883791038989,2019-02-03,11538
1920,Viitasaari,"Kolima, etelä",63.17553474045431,25.93829690900272,2019-02-03,48
2057,Hirvensalmi,Vahvajärvi,61.61540700490332,26.643714633123952,2019-02-03,68
2167,Eurajoki,"Lapinjoki, Ylinenkoski",61.17175238324332,21.66907150904744,2019-02-03,2
2693,Kauhava,"Lapuanjoki, Liinamaa",63.154013091267565,22.84180225724499,2019-02-03,237
2336,Lestijärvi,Lestijärvi,63.58372666954241,24.71648829737782,2019-02-03,30
2966,Askola,Tiiläänjärvi,60.532291416354106,25.704936061937776,2019-02-03,120
1748,Valtimo,"Valtimonjoki, Nuolikoski",63.70856053764882,28.75877344065192,2019-02-03,44
2554,Inari,Iijärvi,69.39234155977489,27.61410568724461,2019-02-03,146
2355,Haapavesi,Haapajärvi,64.13064859236803,25.35760548588927,2019-02-03,8769
2179,Orivesi,Äväntäjärvi,61.74695899977582,24.646685704784748,2019-02-03,66
2343,Nivala,Malisjoki,63.93220904211597,24.96037802355365,2019-02-03,5
2327,Evijärvi,"Evijärvi, Kaarenhaara",63.433436145743464,23.397119420988822,2019-02-03,83
2161,Aura,"Hypöistenkoski, Aura",60.65106388673154,22.597577165598913,2019-02-03,53
2159,Somero,"Hovirinnankoski, ylä",60.66544911887611,23.29204490276829,2019-02-03,8132
2522,Enontekiö,Peerajärvi,68.8821738801563,21.074877064616746,2019-02-03,101
2015,Padasjoki,Miestämä,61.38949105152445,25.180407958714284,2019-02-03,10175
2552,Utsjoki,Onnelansuvanto,69.91155261556816,27.02749590092084,2019-02-03,169
3021,Rautjärvi,Purnujärvi,61.237510735486524,29.0872412279818,2019-02-03,108
2277,Kokemäki,"Kolsi, ylä",61.27413680664281,22.35413721194813,2019-02-03,4206
2146,Vihti,Hiidenvesi,60.3538434542001,24.303181885399386,2019-02-03,3140
2377,Hyrynsalmi,Niemelänjärvi,64.60601050743725,28.763077686659923,2019-02-03,88
2473,Posio,Räpsyn kanava,66.35267634153938,28.094664958904687,2019-02-03,24189
2143,Loppi,Punelia,60.67065574455408,24.21856878286836,2019-02-03,10793
2171,Eura,"Kauttua, ala",61.11087040880767,22.159981049756034,2019-02-03,3358
2059,Mäntyharju,"Lahnavesi, Tuustaipale, ala",61.50007690594924,26.708284425736018,2019-02-03,71
1833,Lapinlahti,Korpijärvi,63.44453436931511,27.98854615413238,2019-02-03,11005
2365,Siikajoki,Harjunniva,64.62504278965389,25.396346251982713,2019-02-03,167
1931,Viitasaari,"Keitele, Viitasaari",63.0719349455179,25.856606200245785,2019-02-03,77
2324,Lappajärvi,"Lappajärvi, Halkosaari",63.2604156081794,23.636454660083043,2019-02-03,6898
2227,Ylöjärvi,Kuusjärvi,61.79660220401206,23.68509791179419,2019-02-03,62
1869,Heinävesi,"Juojärvi, Juurikkasalmi",62.544385903483956,28.803250135764586,2019-02-03,10070
2732,Sodankylä,Matarakoski,67.58474907980931,26.745116489139747,2019-02-03,18782
2662,Pori,"Karhijärvenpato,ylä",61.59412558658548,22.320038510817685,2019-02-03,176
2254,Tammela,"Pyhäjärvi, Saari",60.781883199241065,23.83846059094359,2019-02-03,51
1863,Kaavi,Saarijärvi,62.99164431129447,28.641712219693126,2019-02-03,48
2439,Pudasjärvi,Jongunjärvi,65.32066216627398,27.229660354309484,2019-02-03,11986
2462,Sodankylä,"Kitinen, Vajukoski, ylä",67.6961364786311,26.803907081392488,2019-02-03,20393
1853,Kuopio,Suuri-Pieksä,63.08991068273668,27.94394811141808,2019-02-03,147
1816,Kiuruvesi,Kiuruvesi,63.597823495460425,26.771676796995425,2019-02-03,8841
2278,Kokemäki,"Kolsi, ala",61.273723304711,22.35388081701765,2019-02-03,2907
2222,Mänttä-Vilppula,"Vilppulankoski, Kotaselkä",62.01282157262197,24.507547628255725,2019-02-03,35
2252,Sastamala,"Äetsä, ylä",61.2791718716321,22.69601505314733,2019-02-03,4869
2718,Halsua,Venetjärvi,63.527374669599745,24.19545646721243,2019-02-03,13152
1998,Jyväskylä,"Päijänne, pohj.",62.218286925517425,25.849888777629477,2019-02-03,128
2705,Alavus,Kuorasjärvi,62.71136328662077,23.205911578545862,2019-02-03,10575
2011,Kuhmoinen,Isojärvi,61.6641743764157,25.163232500412537,2019-02-03,84
2218,Ruovesi,Visuvesi,62.117500158618355,23.924869647216465,2019-02-03,9555
3031,Loviisa,Ahvenkoski ylä,60.49391433424347,26.451311492691122,2019-02-03,1137
2570,Kuusamo,Ala-Kitka,66.23999734907667,28.95734571537375,2019-02-03,106
1786,Kontiolahti,"Pielisjoki, Jakokoski, ylä",62.74442099225328,30.042368210425682,2019-02-03,8410
2285,Pomarkku,Isojärvi,61.69903219679908,21.84314103249996,2019-02-03,79
2540,Pello,Konttajärvi,66.82697380400514,24.38654193085686,2019-02-03,13
1873,Heinävesi,"Varisvesi, Karvio, ylä",62.514851405216454,28.641202330011648,2019-02-03,284
3025,Luumäki,Urpalanjärvi,60.939019784468314,27.813973056641288,2019-02-03,47
2074,Luumäki,Ylä-Kivijärvi,60.95447603924306,27.760989448664198,2019-02-03,85
1856,Leppävirta,"Konnuksen kanava, ala",62.5491768701006,27.77229419009411,2019-02-03,8116
1968,Suonenjoki,Suonenjoki,62.62880505623735,27.124301587524144,2019-02-03,61
2381,Ristijärvi,Uva,64.57853321745604,27.9909419678024,2019-02-03,118
2551,Utsjoki,"Inarijoki, Karigasniemi",69.39799294530033,25.84514560727353,2019-02-03,137
2731,Sodankylä,Lammasoja,67.47847840277096,26.60466702046957,2019-02-03,17737
1780,Joensuu,"Pielisjoki, Kaltimo, ala",62.768604376614334,30.135060230598057,2019-02-03,212
2416,Puolanka,Iso Puutiojärvi,64.86407492224623,27.595667090331226,2019-02-03,58
2461,Sodankylä,"Kitinen, Kurittukoski, ylä",67.85691757424564,26.718301456700438,2019-02-03,21487
